Sum of Adj Close,Sum of Close,Sum of Column1,Year,Quarter,Month,Day,Sum of High,Sum of Low,Sum of Open,Sum of Volume
2103.190918,2196.800049,1197,2019,Qtr 4,November,14,2200,2146.699951,2187.5,2995915
2081.792969,2174.449951,1198,2019,Qtr 4,November,15,2211.5,2168.75,2196,2724180
2060.874512,2152.600098,1199,2019,Qtr 4,November,18,2187.75,2148.75,2178.399902,1611089
2018.940552,2108.800049,1200,2019,Qtr 4,November,19,2154.649902,2105,2153,2975313
2018.701416,2108.550049,1201,2019,Qtr 4,November,20,2135,2094.5,2121.949951,2894129
2027.844482,2118.100098,1202,2019,Qtr 4,November,21,2126.600098,2107.399902,2112,2052574
1983.421875,2071.699951,1203,2019,Qtr 4,November,22,2107,2060.5,2097,3742049
1992.803833,2081.5,1204,2019,Qtr 4,November,25,2084.949951,2052.199951,2074.550049,2737010
1959.439209,2046.650024,1205,2019,Qtr 4,November,26,2097.899902,2035.050049,2089.850098,6561580
1966.762939,2054.300049,1206,2019,Qtr 4,November,27,2071.699951,2046.550049,2052,2907521
1988.831177,2077.350098,1207,2019,Qtr 4,November,28,2094.399902,2060,2067.050049,2924429
1965.757935,2053.25,1208,2019,Qtr 4,November,29,2085,2045.800049,2085,2064271
1934.930054,2021.050049,1209,2019,Qtr 4,December,2,2067.699951,2016,2060,3809860
1963.603638,2051,1210,2019,Qtr 4,December,3,2062,2010,2027.699951,4664774
1989.931763,2078.5,1211,2019,Qtr 4,December,4,2082,2045.5,2053,3334301
2030.907959,2121.300049,1212,2019,Qtr 4,December,5,2126.800049,2068.350098,2083,3902721
2033.110229,2123.600098,1213,2019,Qtr 4,December,6,2128,2101,2124,1829461
1972.650757,2060.449951,1214,2019,Qtr 4,December,9,2127.949951,2053.5,2127.949951,2244747
1927.079346,2012.849976,1215,2019,Qtr 4,December,10,2060.850098,2003.25,2060,4520045
1954.891724,2041.900024,1216,2019,Qtr 4,December,11,2048,2006.75,2025.400024,4943024
1934.786133,2020.900024,1217,2019,Qtr 4,December,12,2083.649902,1984,2051.100098,7137306
1982.990845,2071.25,1218,2019,Qtr 4,December,13,2077.399902,2007,2023,5711133
2036.125732,2126.75,1219,2019,Qtr 4,December,16,2136,2080.300049,2096,5574177
2072.698486,2164.949951,1220,2019,Qtr 4,December,17,2169,2119,2126.5,6059673
2075.378906,2167.75,1221,2019,Qtr 4,December,18,2203.449951,2153,2174,8251081
2134.066895,2229.050049,1222,2019,Qtr 4,December,19,2236.5,2167.550049,2179.800049,6251505
2128.178467,2222.899902,1223,2019,Qtr 4,December,20,2246.699951,2208.25,2220,5548338
2136.603516,2231.699951,1224,2019,Qtr 4,December,23,2241.949951,2210,2210,2247329
2121.189697,2215.600098,1225,2019,Qtr 4,December,24,2243.550049,2211.149902,2239,1805896
2108.121094,2201.949951,1226,2019,Qtr 4,December,26,2229,2195.199951,2216.399902,1880367
2104.818848,2198.5,1227,2019,Qtr 4,December,27,2226.399902,2176,2208,2720261
2090.169922,2183.199951,1228,2019,Qtr 4,December,30,2225,2177.100098,2207,2288830
2069.586182,2161.699951,1229,2019,Qtr 4,December,31,2197,2157.449951,2189,1909289
2075.235352,2167.600098,1230,2020,Qtr 1,January,1,2183.899902,2154,2168,1354908
2065.708984,2157.649902,1231,2020,Qtr 1,January,2,2179.949951,2149.199951,2179.949951,2380752
2106.876709,2200.649902,1232,2020,Qtr 1,January,3,2223,2164,2164,4655761
2106.685303,2200.449951,1233,2020,Qtr 1,January,6,2225.949951,2187.899902,2205,3023209
2111.855469,2205.850098,1234,2020,Qtr 1,January,7,2214.649902,2183.800049,2200.5,2429317
2159.150146,2255.25,1235,2020,Qtr 1,January,8,2260,2202.050049,2205,5197454
2119.993652,2214.350098,1236,2020,Qtr 1,January,9,2251.949951,2210,2248.75,3734173
2119.226807,2213.550049,1237,2020,Qtr 1,January,10,2234,2208,2228,1915807
2097.015869,2190.350098,1238,2020,Qtr 1,January,13,2218.949951,2184.699951,2217.850098,2843893
2112.860107,2206.899902,1239,2020,Qtr 1,January,14,2229.800049,2195,2195,2948452
2132.008301,2226.899902,1240,2020,Qtr 1,January,15,2231,2194.199951,2213,2620681
2143.401123,2238.800049,1241,2020,Qtr 1,January,16,2249,2215,2226.949951,3117214
2124.540771,2219.100098,1242,2020,Qtr 1,January,17,2253.550049,2213,2240.75,3281059
2077.867676,2170.350098,1243,2020,Qtr 1,January,20,2242.199951,2156.199951,2194.899902,5817599
2078.538086,2171.050049,1244,2020,Qtr 1,January,21,2186.550049,2158.050049,2169.949951,1902980
2112.860107,2206.899902,1245,2020,Qtr 1,January,22,2210,2173.699951,2181,1773686
2102.353516,2190.949951,1246,2020,Qtr 1,January,23,2217.75,2183.699951,2209.800049,2069866
2095.108398,2183.399902,1247,2020,Qtr 1,January,24,2190.949951,2170,2190.949951,1319430
2081.531006,2169.25,1248,2020,Qtr 1,January,27,2193.449951,2165,2189.699951,1549101
2095.444092,2183.75,1249,2020,Qtr 1,January,28,2187.800049,2152,2174,1743024
2067.473633,2154.600098,1250,2020,Qtr 1,January,29,2186.949951,2150,2185,2306761
2051.400635,2137.850098,1251,2020,Qtr 1,January,30,2165,2125,2160,2098567
1994.978271,2079.050049,1252,2020,Qtr 1,January,31,2144.350098,2071.600098,2139.399902,3287223
2017.479736,2102.5,1253,2020,Qtr 1,February,3,2194.699951,2093.199951,2152,4728073
2022.517944,2107.75,1254,2020,Qtr 1,February,4,2136.699951,2086.600098,2129,3509339
2059.748291,2146.550049,1255,2020,Qtr 1,February,5,2156.699951,2104.300049,2115,2439322
2042.284546,2128.350098,1256,2020,Qtr 1,February,6,2174.199951,2115.5,2145,2640065
2050.15332,2136.550049,1257,2020,Qtr 1,February,7,2151,2119,2139,2083442
2074.526123,2161.949951,1258,2020,Qtr 1,February,10,2167,2119,2140.899902,2383032
2066.321533,2153.399902,1259,2020,Qtr 1,February,11,2174.800049,2147.600098,2163,1335820
2082.970215,2170.75,1260,2020,Qtr 1,February,12,2185,2150,2151.100098,1620407
2103.312744,2191.949951,1261,2020,Qtr 1,February,13,2197,2171,2172.949951,1645948
2095.876465,2184.199951,1262,2020,Qtr 1,February,14,2212,2171,2188,1500115
2114.156006,2203.25,1263,2020,Qtr 1,February,17,2217,2190.199951,2196.949951,1774724
2126.150879,2215.75,1264,2020,Qtr 1,February,18,2221,2186.050049,2199.949951,2486223
2107.535156,2196.350098,1265,2020,Qtr 1,February,19,2230,2190.5,2215.75,1760463
2069.584229,2156.800049,1266,2020,Qtr 1,February,20,2214.399902,2151.25,2204.5,2317278
2029.810791,2115.350098,1267,2020,Qtr 1,February,24,2178.949951,2106.699951,2156,3092877
2068.960693,2156.149902,1268,2020,Qtr 1,February,25,2176.649902,2111,2115.5,2674567
2037.727051,2123.600098,1269,2020,Qtr 1,February,26,2163.899902,2112.949951,2154,2686842
2020.358643,2105.5,1270,2020,Qtr 1,February,27,2119.949951,2086.199951,2119.949951,2349001
1919.268677,2000.150024,1271,2020,Qtr 1,February,28,2069.5,1990,2068,4298076
1920.372314,2001.300049,1272,2020,Qtr 1,March,2,2053.949951,1985.699951,2035,2667076
1953.860962,2036.199951,1273,2020,Qtr 1,March,3,2060,2012,2020,2757585
1998.960449,2083.199951,1274,2020,Qtr 1,March,4,2094.449951,2025,2056,3237002
2039.118042,2125.050049,1275,2020,Qtr 1,March,5,2147.75,2084.050049,2085.699951,3937056
2030.866089,2116.449951,1276,2020,Qtr 1,March,6,2123.649902,2071.600098,2098,2595027
1892.593018,1972.349976,1277,2020,Qtr 1,March,9,2079.899902,1935,2075,4940975
1874.697266,1953.699951,1278,2020,Qtr 1,March,11,1987.300049,1920,1933,6796449
1698.281494,1769.849976,1279,2020,Qtr 1,March,12,1908.400024,1758.349976,1904,8728786
1733.25769,1806.300049,1280,2020,Qtr 1,March,13,1820,1506.050049,1687.900024,8029720
1627.801636,1696.400024,1281,2020,Qtr 1,March,16,1842.25,1675.849976,1755,7844271
1590.954468,1658,1282,2020,Qtr 1,March,17,1731,1623.150024,1730,5713248
1587.500122,1654.400024,1283,2020,Qtr 1,March,18,1713.550049,1627.75,1676.800049,7258778
1581.652222,1636.349976,1284,2020,Qtr 1,March,19,1685.449951,1546.75,1559.699951,5135111
1737.367432,1797.449951,1285,2020,Qtr 1,March,20,1869,1627,1630,8547498
1613.887573,1669.699951,1286,2020,Qtr 1,March,23,1750,1617.75,1620,7003490
1646.21936,1703.150024,1287,2020,Qtr 1,March,24,1770,1632.849976,1653.050049,6350865
1691.793457,1750.300049,1288,2020,Qtr 1,March,25,1810,1680,1700,2765520
1731.084473,1790.949951,1289,2020,Qtr 1,March,26,1832.050049,1722.550049,1831.599976,4556067
1763.512939,1824.5,1290,2020,Qtr 1,March,27,1850,1750.400024,1820,4331250
1719.050659,1778.5,1291,2020,Qtr 1,March,30,1905,1763.550049,1766,8513547
1765.059692,1826.099976,1292,2020,Qtr 1,March,31,1855,1780,1837.400024,3927593
1651.631958,1708.75,1293,2020,Qtr 2,April,1,1834.75,1702,1825.900024,4941878
1598.905518,1654.199951,1294,2020,Qtr 2,April,3,1740,1650,1740,5735369
1715.861084,1775.199951,1295,2020,Qtr 2,April,7,1785.849976,1705,1710,5427577
1648.442749,1705.449951,1296,2020,Qtr 2,April,8,1806,1701,1760,6285615
1707.113647,1766.150024,1297,2020,Qtr 2,April,9,1778.800049,1731.199951,1750.449951,5307397
1700.444336,1759.25,1298,2020,Qtr 2,April,13,1787,1746,1761,2990438
1677.149658,1735.150024,1299,2020,Qtr 2,April,15,1812,1727.800049,1785,4761399
1658.688477,1716.050049,1300,2020,Qtr 2,April,16,1764.900024,1675.050049,1709.949951,6245533
1745.824829,1806.199951,1301,2020,Qtr 2,April,17,1851.949951,1753,1800,9895823
1757.858765,1818.650024,1302,2020,Qtr 2,April,20,1830,1802.5,1830,3244282
1679.566162,1737.650024,1303,2020,Qtr 2,April,21,1794.599976,1727.699951,1765,5122541
1710.351563,1769.5,1304,2020,Qtr 2,April,22,1790,1719.150024,1737.650024,3829836
1815.466431,1878.25,1305,2020,Qtr 2,April,23,1900,1760.849976,1780,5934366
1757.762085,1818.550049,1306,2020,Qtr 2,April,24,1851.949951,1807.800049,1840.699951,2987102
1775.20874,1836.599976,1307,2020,Qtr 2,April,27,1875,1825,1832.300049,3374741
1796.908203,1859.050049,1308,2020,Qtr 2,April,28,1868,1832.599976,1865,2678505
1841.950684,1905.650024,1309,2020,Qtr 2,April,29,1912.550049,1850.050049,1874,4241510
1947.113647,2014.449951,1310,2020,Qtr 2,April,30,2032,1942.199951,1980,5915544
1865.921509,1930.449951,1311,2020,Qtr 2,May,4,1966,1913.650024,1966,3729348
1868.144653,1932.75,1312,2020,Qtr 2,May,5,1977,1927,1955.099976,2905528
1839.968994,1903.599976,1313,2020,Qtr 2,May,6,1953.699951,1893.599976,1939.800049,3517431
1828.418457,1891.650024,1314,2020,Qtr 2,May,7,1934.449951,1883.349976,1910,3166754
1830.109863,1893.400024,1315,2020,Qtr 2,May,8,1939.5,1886.25,1939.099976,2686530
1870.609497,1935.300049,1316,2020,Qtr 2,May,11,1951.400024,1909,1909,2449841
1884.334595,1949.5,1317,2020,Qtr 2,May,12,1956.5,1910.25,1933.400024,3256595
1884.47998,1949.650024,1318,2020,Qtr 2,May,13,1994,1925.650024,1994,2656665
1838.760864,1902.349976,1319,2020,Qtr 2,May,14,1923.099976,1891.099976,1910,2263146
1829.626709,1892.900024,1320,2020,Qtr 2,May,15,1917.400024,1865.199951,1916,3173682
1880.565186,1945.599976,1321,2020,Qtr 2,May,18,1952.949951,1872.099976,1907,3727694
1883.513306,1948.650024,1322,2020,Qtr 2,May,19,1966.449951,1903,1903,3198693
1888.297974,1953.599976,1323,2020,Qtr 2,May,20,1962.900024,1931.699951,1950,2778505
1924.640747,1991.199951,1324,2020,Qtr 2,May,21,1998,1941.150024,1946,3400908
1952.81665,2020.349976,1325,2020,Qtr 2,May,22,2032,1961.25,1977.099976,3663418
1878.05188,1943,1326,2020,Qtr 2,May,26,2024,1925,2015,4575317
1938.269775,2005.300049,1327,2020,Qtr 2,May,27,2010,1941.25,1959,3482160
1937.303345,2004.300049,1328,2020,Qtr 2,May,28,2014,1971.300049,1988.5,3475681
1906.421021,1972.349976,1329,2020,Qtr 2,May,29,2002.650024,1962.400024,1982,7237735
1976.884155,2045.25,1330,2020,Qtr 2,June,1,2060,1981.099976,1990,3747773
1978.720825,2047.150024,1331,2020,Qtr 2,June,2,2081,2040.050049,2060.199951,2443886
1983.567627,2046.150024,1332,2020,Qtr 2,June,3,2063.75,2020,2051.850098,3699799
2027.579224,2091.550049,1333,2020,Qtr 2,June,4,2100,2046.75,2046.75,4048593
1985.603394,2048.25,1334,2020,Qtr 2,June,5,2098,2040.300049,2091.600098,3573289
2008.384766,2071.75,1335,2020,Qtr 2,June,8,2095,2062.100098,2078.25,2957841
2008.675537,2072.050049,1336,2020,Qtr 2,June,9,2095.5,2060.25,2063.100098,2909439
2044.253296,2108.75,1337,2020,Qtr 2,June,10,2132,2073.5,2077.050049,5168397
2004.410278,2067.649902,1338,2020,Qtr 2,June,11,2105,2061.800049,2100,2269513
1977.121094,2039.5,1339,2020,Qtr 2,June,12,2049.199951,2011,2011.199951,2842642
1967.814697,2029.900024,1340,2020,Qtr 2,June,15,2059,2000.949951,2039.099976,2399022
1983.228516,2045.800049,1341,2020,Qtr 2,June,16,2073.949951,2031,2065,2146528
1985.167358,2047.800049,1342,2020,Qtr 2,June,17,2058.850098,2026.550049,2046,2703527
1975.763794,2038.099976,1343,2020,Qtr 2,June,18,2059.199951,2025.199951,2045,1944389
1982.064941,2044.599976,1344,2020,Qtr 2,June,19,2090,2032,2042,5681758
1965.924194,2027.949951,1345,2020,Qtr 2,June,22,2052.25,2019.150024,2050,3196138
1973.049561,2035.300049,1346,2020,Qtr 2,June,23,2044,2010,2027,4205944
1979.738647,2042.199951,1347,2020,Qtr 2,June,24,2064.25,2031.599976,2034,2560937
1954.436768,2016.099976,1348,2020,Qtr 2,June,25,2060,2009.25,2035,3043931
2054.044189,2118.850098,1349,2020,Qtr 2,June,26,2132,2019.949951,2025,6300722
2037.369751,2101.649902,1350,2020,Qtr 2,June,29,2127.600098,2091.300049,2108,3076341
2018.466553,2082.149902,1351,2020,Qtr 2,June,30,2111.899902,2075.050049,2100,3071725
2028.063843,2092.050049,1352,2020,Qtr 3,July,1,2113.949951,2079.5,2079.699951,2503466
2091.172607,2157.149902,1353,2020,Qtr 3,July,2,2165,2098,2102,3758699
2132.373047,2199.649902,1354,2020,Qtr 3,July,3,2205,2160.25,2163.649902,4185208
2193.97876,2263.199951,1355,2020,Qtr 3,July,6,2269.899902,2205,2205,5190366
2200.473877,2269.899902,1356,2020,Qtr 3,July,7,2302.699951,2232.149902,2275,5630055
2151.03418,2218.899902,1357,2020,Qtr 3,July,8,2274.399902,2207.600098,2270,2793358
2136.929199,2204.350098,1358,2020,Qtr 3,July,9,2244.5,2191.050049,2229,3443998
2154.378418,2222.350098,1359,2020,Qtr 3,July,10,2249.850098,2176,2205.25,9610320
2152.100342,2220,1360,2020,Qtr 3,July,13,2244.949951,2210,2220,2963503
2105.520264,2171.949951,1361,2020,Qtr 3,July,14,2239,2165,2210,2976738
2165.575439,2233.899902,1362,2020,Qtr 3,July,15,2260,2181.100098,2185,5569321
2171.258789,2234.75,1363,2020,Qtr 3,July,16,2333,2220.100098,2244,8582118
2138.225342,2200.75,1364,2020,Qtr 3,July,17,2243.899902,2190.050049,2237,4509135
2145.171875,2207.899902,1365,2020,Qtr 3,July,20,2226.899902,2190.800049,2201,2952646
2161.834961,2225.050049,1366,2020,Qtr 3,July,21,2238.649902,2201.149902,2230,2665286
2128.703369,2190.949951,1367,2020,Qtr 3,July,22,2231,2184.199951,2231,2861534
2109.514648,2171.199951,1368,2020,Qtr 3,July,23,2190.949951,2163,2190.949951,2265766
2096.106689,2157.399902,1369,2020,Qtr 3,July,24,2163,2125.100098,2154.5,3665100
2144.102783,2206.800049,1370,2020,Qtr 3,July,27,2215,2163.5,2165,4248480
2244.128174,2309.75,1371,2020,Qtr 3,July,28,2320,2215,2215,8092319
2211.385742,2276.050049,1372,2020,Qtr 3,July,29,2342,2246.050049,2292,6090431
2214.737549,2279.5,1373,2020,Qtr 3,July,30,2358,2272.25,2285.899902,7098496
2216.583496,2281.399902,1374,2020,Qtr 3,July,31,2334.800049,2257.449951,2303.149902,4723290
2190.108154,2254.149902,1375,2020,Qtr 3,August,3,2303.850098,2230.699951,2290.449951,4012337
2185.783936,2249.699951,1376,2020,Qtr 3,August,4,2269.649902,2225.050049,2259.949951,2927928
2195.305908,2259.5,1377,2020,Qtr 3,August,5,2300,2253,2260,3800641
2242.525391,2308.100098,1378,2020,Qtr 3,August,6,2319.5,2265.350098,2275,4748047
2230.137451,2295.350098,1379,2020,Qtr 3,August,7,2328,2287,2308,3165491
2217.944092,2282.800049,1380,2020,Qtr 3,August,10,2325,2276.050049,2318,2929353
2215.126221,2279.899902,1381,2020,Qtr 3,August,11,2312,2275.600098,2283,2774423
2193.217285,2257.350098,1382,2020,Qtr 3,August,12,2296.399902,2246.550049,2288.350098,3415751
2190.39917,2254.449951,1383,2020,Qtr 3,August,13,2300,2250.5,2273,2695682
2178.44873,2242.149902,1384,2020,Qtr 3,August,14,2281.300049,2233.100098,2277,2270405
2189.37915,2253.399902,1385,2020,Qtr 3,August,17,2270,2238.25,2263,2625630
2205.264893,2269.75,1386,2020,Qtr 3,August,18,2289,2248.300049,2262.800049,3493374
2192.488525,2256.600098,1387,2020,Qtr 3,August,19,2284.600098,2252.5,2276.350098,2843005
2188.844971,2252.850098,1388,2020,Qtr 3,August,20,2276.550049,2240.050049,2257,2895164
2184.715332,2248.600098,1389,2020,Qtr 3,August,21,2271,2241.050049,2260,1975294
2184.22998,2248.100098,1390,2020,Qtr 3,August,24,2259.949951,2230,2250.600098,2167966
2178.93457,2242.649902,1391,2020,Qtr 3,August,25,2250,2233.550049,2245,1663419
2189.476563,2253.5,1392,2020,Qtr 3,August,26,2259.899902,2216.449951,2242,2618149
2184.521484,2248.399902,1393,2020,Qtr 3,August,27,2287.350098,2241.75,2266,3579393
2174.950928,2238.550049,1394,2020,Qtr 3,August,28,2279.949951,2235.100098,2268.399902,2941136
2193.119873,2257.25,1395,2020,Qtr 3,August,31,2276.199951,2228,2240,6018154
2182.529541,2246.350098,1396,2020,Qtr 3,September,1,2278,2241.300049,2269,3610908
2200.79541,2265.149902,1397,2020,Qtr 3,September,2,2268.75,2241.649902,2247,2084137
2234.169678,2299.5,1398,2020,Qtr 3,September,3,2324,2268,2268,4654146
2223.773926,2288.800049,1399,2020,Qtr 3,September,4,2324.25,2262.949951,2275,5231303
2260.937012,2327.050049,1400,2020,Qtr 3,September,7,2343.5,2283.350098,2289,4620401
2281.48584,2348.199951,1401,2020,Qtr 3,September,8,2390.449951,2327.050049,2335.949951,7453998
2261.519775,2327.649902,1402,2020,Qtr 3,September,9,2359,2320,2325,3866535
2264.920166,2331.149902,1403,2020,Qtr 3,September,10,2348.5,2324.300049,2335,2308813
2306.650146,2374.100098,1404,2020,Qtr 3,September,11,2383,2330.149902,2330.949951,4145424
2420.617432,2491.399902,1405,2020,Qtr 3,September,14,2505.75,2381.850098,2384.100098,7512131
2420.617432,2491.399902,1406,2020,Qtr 3,September,15,2538,2464.600098,2491.399902,7318770
2431.887939,2503,1407,2020,Qtr 3,September,16,2507.600098,2477.300049,2488.949951,3074003
2391.032959,2460.949951,1408,2020,Qtr 3,September,17,2495.75,2450.600098,2480,4828176
2380.296387,2449.899902,1409,2020,Qtr 3,September,18,2500.399902,2436.399902,2485,4183256
2395.259033,2465.300049,1410,2020,Qtr 3,September,21,2504.899902,2452.149902,2465,4598809
2451.270752,2522.949951,1411,2020,Qtr 3,September,22,2555,2458,2485,7499613
2397.3479,2467.449951,1412,2020,Qtr 3,September,23,2519.850098,2409,2510,7502280
2265.988525,2332.25,1413,2020,Qtr 3,September,24,2450,2302.600098,2450,8424708
2353.480957,2422.300049,1414,2020,Qtr 3,September,25,2440,2352.100098,2368,8228267
2357.366943,2426.300049,1415,2020,Qtr 3,September,28,2444,2366,2440,4347166
2417.702393,2488.399902,1416,2020,Qtr 3,September,29,2511.050049,2426.300049,2434.850098,6995811
2421.492188,2492.300049,1417,2020,Qtr 3,September,30,2505,2460,2489,3917166
2451.75708,2523.449951,1418,2020,Qtr 4,October,1,2540,2492.300049,2510,2610337
2628.92627,2705.800049,1419,2020,Qtr 4,October,5,2728.100098,2603.050049,2620,17412105
2637.18457,2714.300049,1420,2020,Qtr 4,October,6,2736,2650.100098,2736,9846367
2658.219482,2735.949951,1421,2020,Qtr 4,October,7,2770,2703,2742,9656101
2745.419922,2825.699951,1422,2020,Qtr 4,October,8,2885,2800,2800,19839329
2733.031982,2812.949951,1423,2020,Qtr 4,October,9,2829.850098,2780,2810,7739245
2749.597656,2830,1424,2020,Qtr 4,October,12,2854,2800.75,2815.5,4623203
2746.245605,2826.550049,1425,2020,Qtr 4,October,13,2854.899902,2812.199951,2845,4209878
2741.415527,2809.600098,1426,2020,Qtr 4,October,14,2842,2787.550049,2842,4395936
2674.090332,2740.600098,1427,2020,Qtr 4,October,15,2827.75,2727,2811,6629355
2696.239258,2763.300049,1428,2020,Qtr 4,October,16,2771.649902,2731.300049,2750.100098,5273773
2645.745361,2711.550049,1429,2020,Qtr 4,October,19,2774,2706.600098,2774,3331194
2672.529297,2739,1430,2020,Qtr 4,October,20,2759.899902,2717.949951,2725,3406273
2610.472412,2675.399902,1431,2020,Qtr 4,October,21,2749,2663.050049,2739,4570143
2606.325439,2671.149902,1432,2020,Qtr 4,October,22,2686.649902,2638.100098,2661,5262294
2621.595703,2686.800049,1433,2020,Qtr 4,October,23,2702,2670.100098,2687.800049,3499091
2622.961914,2688.199951,1434,2020,Qtr 4,October,26,2709.949951,2670.5,2689.949951,2672752
2566.320068,2630.149902,1435,2020,Qtr 4,October,27,2718.149902,2624.100098,2699.75,3537502
2558.563477,2622.199951,1436,2020,Qtr 4,October,28,2655.949951,2606,2650,3569445
2568.76001,2632.649902,1437,2020,Qtr 4,October,29,2655,2600.25,2608,3105968
2600.178955,2664.850098,1438,2020,Qtr 4,October,30,2674.350098,2621.600098,2636.100098,3427003
2541.391113,2604.600098,1439,2020,Qtr 4,November,2,2664.850098,2600.050049,2660,2571196
2569.687012,2633.600098,1440,2020,Qtr 4,November,3,2665,2601.050049,2604,2879269
2588.762939,2653.149902,1441,2020,Qtr 4,November,4,2721.850098,2610,2610,4893928
2620.522949,2685.699951,1442,2020,Qtr 4,November,5,2710,2667,2685,2816502
2641.744873,2707.449951,1443,2020,Qtr 4,November,6,2713.25,2681.300049,2699,3884421
2660.429932,2726.600098,1444,2020,Qtr 4,November,9,2744,2695.100098,2731.100098,3646592
2585.298584,2649.600098,1445,2020,Qtr 4,November,10,2713.149902,2638.350098,2697.199951,4760020
2622.571777,2687.800049,1446,2020,Qtr 4,November,11,2692.800049,2643.399902,2667.949951,3242441
2606.228027,2671.050049,1447,2020,Qtr 4,November,12,2713,2661.75,2686,2437505
2592.372803,2656.850098,1448,2020,Qtr 4,November,13,2664.899902,2636,2655.75,2548093
2605.545166,2670.350098,1449,2020,Qtr 4,November,14,2689,2660.050049,2677.949951,298819
2601.349609,2666.050049,1450,2020,Qtr 4,November,17,2695,2650.050049,2695,2827273
2562.905273,2626.649902,1451,2020,Qtr 4,November,18,2664.199951,2607.050049,2661,2893762
2572.906982,2636.899902,1452,2020,Qtr 4,November,19,2676.149902,2630.850098,2637,4167501
2595.69043,2660.25,1453,2020,Qtr 4,November,20,2676,2627.550049,2655,2711471
2658.136963,2724.25,1454,2020,Qtr 4,November,23,2730,2665,2690,3706418
2655.990723,2722.050049,1455,2020,Qtr 4,November,24,2743,2705,2734.399902,3120516
2635.743896,2701.300049,1456,2020,Qtr 4,November,25,2732.949951,2688.199951,2729,3302249
2654.575684,2720.600098,1457,2020,Qtr 4,November,26,2730.949951,2680,2686,2341099
2614.619385,2679.649902,1458,2020,Qtr 4,November,27,2717.699951,2669.050049,2705,6086808
2660.625244,2726.800049,1459,2020,Qtr 4,December,1,2735.899902,2624.449951,2679,3605017
2682.822998,2749.550049,1460,2020,Qtr 4,December,2,2754.699951,2702.449951,2719,2509032
2643.696289,2709.449951,1461,2020,Qtr 4,December,3,2773.899902,2700.800049,2773.899902,2852548
2661.356689,2727.550049,1462,2020,Qtr 4,December,4,2738.850098,2699,2710.800049,2686527
2671.260742,2737.699951,1463,2020,Qtr 4,December,7,2744,2706.149902,2715,1996400
2729.414307,2797.300049,1464,2020,Qtr 4,December,8,2805.550049,2732.449951,2740,4277818
2742.58667,2810.800049,1465,2020,Qtr 4,December,9,2840,2793.149902,2815,3659996
2716.729492,2784.300049,1466,2020,Qtr 4,December,10,2827.300049,2780.25,2818,2127801
2716.046631,2783.600098,1467,2020,Qtr 4,December,11,2807.699951,2764.550049,2792.699951,1795408
2729.804443,2797.699951,1468,2020,Qtr 4,December,14,2804,2756.25,2802,2483658
2694.531982,2761.550049,1469,2020,Qtr 4,December,15,2794.699951,2755,2786,2365509
2745.904297,2814.199951,1470,2020,Qtr 4,December,16,2819.800049,2760.449951,2779,2565149
2769.321289,2838.199951,1471,2020,Qtr 4,December,17,2853.699951,2805,2811,2863460
2791.568359,2861,1472,2020,Qtr 4,December,18,2898,2846.199951,2868,6076692
2751.709717,2820.149902,1473,2020,Qtr 4,December,21,2886.5,2785,2861,2705195
2802.789307,2872.5,1474,2020,Qtr 4,December,22,2883.649902,2818.649902,2834,2881737
2838.159912,2908.75,1475,2020,Qtr 4,December,23,2919,2865.449951,2876.050049,2790988
2838.744873,2909.350098,1476,2020,Qtr 4,December,24,2921.350098,2883.199951,2909,1807144
2858.308105,2929.399902,1477,2020,Qtr 4,December,28,2949.699951,2902,2910,2108994
2859.381592,2930.5,1478,2020,Qtr 4,December,29,2952,2920,2920,1994151
2838.696289,2909.300049,1479,2020,Qtr 4,December,30,2947.699951,2902,2934.399902,2637968
2793.276123,2862.75,1480,2020,Qtr 4,December,31,2905,2845,2900,4040956
2857.186035,2928.25,1481,2021,Qtr 1,January,1,2940,2879,2880,2681440
2965.6875,3039.449951,1482,2021,Qtr 1,January,4,3050.75,2940.949951,2950,5113293
3017.938232,3093,1483,2021,Qtr 1,January,5,3114.25,3039.600098,3039.600098,5801309
2977.445068,3051.5,1484,2021,Qtr 1,January,6,3113.5,3037.199951,3100,3726716
2959.199219,3032.800049,1485,2021,Qtr 1,January,7,3080.850098,3000.25,3075,3717827
3045.161133,3120.899902,1486,2021,Qtr 1,January,8,3128,3060,3090,5879039
3099.362793,3176.449951,1487,2021,Qtr 1,January,11,3230,3146.550049,3230,9508039
3097.801514,3174.850098,1488,2021,Qtr 1,January,12,3210,3150,3176.449951,3611458
3082.287354,3158.949951,1489,2021,Qtr 1,January,13,3177,3126.25,3175,3572801
3177.84668,3250.699951,1490,2021,Qtr 1,January,14,3266.5,3120.399902,3155,6931542
3160.885986,3233.350098,1491,2021,Qtr 1,January,15,3274,3210,3235,4131692
3149.545654,3221.75,1492,2021,Qtr 1,January,18,3256.75,3187.399902,3250,4160906
3187.622559,3260.699951,1493,2021,Qtr 1,January,19,3279,3232,3233,2975735
3234.644775,3308.800049,1494,2021,Qtr 1,January,20,3327.949951,3267.100098,3270,3453446
3200.478027,3273.850098,1495,2021,Qtr 1,January,21,3309.149902,3262.100098,3305,2778546
3229.072754,3303.100098,1496,2021,Qtr 1,January,22,3325,3241.899902,3241.899902,3052459
3217.536865,3291.300049,1497,2021,Qtr 1,January,25,3339.800049,3278.649902,3308.949951,2272887
